sschand,"Hayward, CA","{""C++"":1.1642974508144694,""CSS"":11.85638827407655,""HTML"":9.549330357764072,""JavaScript"":45.338549174508216,""PHP"":29.656994618406436,""Swift"":2.434440124430255}"
vernchao91,"Hayward, CA","{""HTML"":14.5985401459854,""JavaScript"":63.503649635036496,""Python"":21.897810218978105}"
aronroyca,"Hayward, CA","{""CSS"":7.688611654702905,""HTML"":41.809524866159784,""JavaScript"":50.5018634791373}"
shethabhish,"Hayward, CA","{""HTML"":3.2940511465078233,""Java"":0.566828307557393,""JavaScript"":55.13235942819086,""Jupyter Notebook"":23.04045544404478,""Kotlin"":4.409661984618164,""Python"":13.556643689080982}"
RikeyChen,"Hayward, CA","{""CSS"":4.468045519454623,""HTML"":4.512033934151661,""JavaScript"":41.46001703876882,""Ruby"":49.55990350762492}"
pwhite2,"Hayward, CA","{""Emacs Lisp"":3.6793252977505944,""HCL"":6.622785535951071,""HTML"":55.189879466258915,""JavaScript"":16.32043578502228,""Shell"":7.14959802176536,""TypeScript"":11.037975893251783}"
jramuldrow,Hayward ca,"{""C"":9.855453350854141,""CSS"":21.46298729741568,""HTML"":44.15243101182655,""JavaScript"":6.132282084975909,""Python"":18.39684625492773}"
ericwfox,"Hayward, CA","{""HTML"":48.60429232711461,""R"":34.506943470332445,""TeX"":16.888764202552956}"
shivaniautar,"Hayward, CA","{""CSS"":1.9719612781795965,""HTML"":17.624403923730142,""Java"":7.7597956790703595,""JavaScript"":70.36849918265882,""Python"":2.275339936361073}"
Naman16rajani,"Hayward, CA","{""C"":1.1415109727933797,""C++"":0.6082124741329248,""Dart"":6.4200205602919835,""EJS"":0.770402467235038,""HTML"":14.10483751426985,""Java"":7.558115114161926,""JavaScript"":18.53102525616583,""Jupyter Notebook"":17.4352156397121,""Kotlin"":26.964086353226335,""Lex"":0.7222523130328482,""PHP"":1.908654761167887,""Python"":3.1558996909554557,""TypeScript"":0.6797668828544453}"
ericjenkinson,"Hayward, CA","{""C#"":8.75912408759124,""Swift"":91.24087591240875}"
manekshms,Hayward Heath,"{""CSS"":4.026708740295742,""JavaScript"":63.60613116366516,""PHP"":1.4835242727405367,""SCSS"":2.013354370147871,""TypeScript"":28.870281453150685}"
amokeye,"Hayward, CA","{""CSS"":3.223998828014565,""HTML"":18.12018933133084,""JavaScript"":78.65581184065462}"
BrandonLRobinson1,"Hayward, CA","{""CSS"":2.8611418520598666,""JavaScript"":93.41216077761005,""Python"":2.043672751471333,""Vim Script"":1.6830246188587448}"
ajvincent,"Hayward, CA, USA","{""C++"":1.018544891554507,""HTML"":8.487874096287557,""JavaScript"":60.321845476862165,""Python"":1.273181114443134,""TypeScript"":28.89855442085264}"
ArjayCaluag,"Hayward, CA","{""CSS"":1.139379910477984,""HTML"":26.18678072569114,""JavaScript"":70.53370409864974,""Python"":1.0482295176397454,""Ruby"":1.0919057475414014}"
seoushi,"Hayward, CA","{""C"":22.779884483453376,""C#"":3.5233701477587744,""C++"":11.87706996817146,""Clojure"":3.0494665606333253,""Common Lisp"":14.093480591035098,""GDScript"":28.186961182070196,""Java"":2.81869611820702,""JavaScript"":1.6580565401217762,""Python"":2.3489134318391827,""Shell"":9.664100976709781}"
lordsizzo,"Hayward, CA","{""C++"":41.692844478660255,""Java"":10.81959164243088,""Kotlin"":47.48756387890886}"
ArshadShaik04,"Hayward, CA","{""Jupyter Notebook"":72.72727272727273,""R"":27.272727272727277}"
RohankumarM,Hayward,"{""Go"":3.429024839404389,""HTML"":0.9932347810688574,""Java"":0.8276956508907146,""JavaScript"":78.16719130344794,""Python"":1.9100668866708799,""TypeScript"":14.672786538517213}"
tccorcoran,"Hayward, CA, USA","{""CSS"":27.272727272727277,""Python"":72.72727272727273}"
pardhasaradhichodey,"Hayward, CA, US","{""ASP"":1.203788371448237,""CSS"":2.9425937968734677,""HTML"":18.20299987397084,""Java"":1.5578437748153653,""JavaScript"":18.349625551030428,""Jupyter Notebook"":1.6552090107413253,""PHP"":1.1034726738275502,""Python"":54.98446694729279}"
Sarah-Mings,"Hayward, CA","{""HTML"":100}"
akassian,"Hayward, CA","{""CSS"":22.869030083170095,""HTML"":8.227502017237098,""Java"":1.6093698141600776,""JavaScript"":43.94157148192902,""Python"":22.563939359256462,""TSQL"":0.7885872442472446}"
karanbagle,"Hayward, CA","{""C"":3.2189794228118194,""C#"":0.47942246722729226,""CSS"":1.8990759284202308,""Dart"":0.6259126655467426,""HTML"":5.007301324373941,""Java"":25.0942251498393,""JavaScript"":37.8805168855049,""Jupyter Notebook"":2.133509617445043,""Kotlin"":1.0242207254401245,""Python"":22.636835813390626}"
RazzYoshi,"Hayward, CA","{""HTML"":7.956621597411299,""JavaScript"":73.44269330217178,""PHP"":2.3489134318391827,""Python"":13.689320652025883,""Shell"":2.562451016551836}"
jonchou,"Hayward, CA","{""JavaScript"":81.53295875280214,""Objective-C"":5.912776081529294,""Swift"":12.554265165668552}"
evanrich,"Hayward, CA","{""C#"":1.9057338009838154,""C++"":1.009679342106142,""Dart"":3.6059976503790794,""Dockerfile"":1.402332419591864,""HCL"":2.804664839183728,""HTML"":3.7862975328980335,""Haml"":2.2947257775139596,""Java"":2.823661953242239,""JavaScript"":26.38934644141053,""Jupyter Notebook"":1.5776239720408474,""PHP"":10.51749314693898,""Perl"":1.8029988251895397,""Python"":31.599023508463077,""Ruby"":5.048396710530712,""Shell"":3.4320240795274564}"
rcxking,"Hayward, CA","{""AGS Script"":0.9275033954082178,""Arduino"":0.7307602509276868,""C"":15.277308134461729,""C++"":61.076798755547536,""CMake"":1.1483375371720792,""HTML"":1.7225063057581185,""Java"":0.7092673023709901,""JavaScript"":1.665089428899515,""Jupyter Notebook"":1.6076725520409108,""MATLAB"":3.304660245861872,""PHP"":0.7779060735681826,""Python"":10.298593509213985,""Ruby"":0.753596508769177}"
caseychen3605,"Hayward, CA","{""JavaScript"":14.649715619477869,""Jupyter Notebook"":77.31386895498,""Python"":2.0091038563855363,""R"":6.027311569156609}"
jkkbuddika,"Hayward, CA","{""HTML"":30.861160481413428,""Python"":32.93732179032481,""R"":22.48544640318913,""Shell"":13.716071325072637}"
Kristyyy,Hayward,"{""Jupyter Notebook"":100}"
ggamata2011,"Hayward, California","{""C#"":6.150889323762324,""C++"":15.889797419719336,""CSS"":7.261466562774965,""HTML"":14.644974580386485,""Java"":7.125343401611117,""JavaScript"":30.75444661881162,""Python"":18.17308209293414}"
ChucksArm,"Hayward, CA","{""Java"":81.81818181818183,""Python"":18.181818181818183}"
rikenppatel,"Hayward, CA","{""CSS"":2.122064148305563,""HTML"":24.179288612904728,""Java"":0.4080892592895314,""JavaScript"":23.806228241584343,""MDX"":7.073547161018542,""Nunjucks"":1.4147094322037086,""Objective-C"":4.784266986987668,""Python"":2.3578490536728474,""Ruby"":0.6631450463454883,""SCSS"":2.6525801853819533,""Shell"":0.34226841101702626,""Svelte"":10.610320741527813,""TypeScript"":18.46876685223157,""Vue"":1.1168758675292436}"
kelvinc123,"Hayward, CA","{""CSS"":9.031433202796437,""Dart"":1.3547149804194658,""HTML"":28.38450435164595,""Jupyter Notebook"":32.45191712350041,""Python"":28.77743034163774}"
manu-tej,Hayward,"{""C++"":5.763732492232315,""CSS"":29.07354934740865,""HTML"":9.691183115802884,""Jupyter Notebook"":2.9073549347408654,""Python"":45.295792772963104,""Scala"":7.268387336852163}"
nathacof,"Hayward, CA","{""C++"":68.98817345597898,""PHP"":5.2562417871222085,""Python"":19.62330267192291,""Vim Script"":6.132282084975909}"
christopherLee1,"Hayward, CA","{""C"":18.34304398019883,""Python"":28.374780648747418,""Ruby"":6.114347993399609,""Shell"":47.167827377654135}"
nimaester,Hayward CA,"{""HTML"":28.106262760536694,""JavaScript"":70.8559675375358,""Ruby"":1.0377697019275087}"
liljaminkev,Hayward,"{""Assembly"":2.209020651747867,""C"":0.9978554826226047,""C++"":1.6215151592617323,""CoffeeScript"":2.532652248751658,""Go"":10.81010106174488,""Java"":11.811409646181021,""PHP"":12.972121274093858,""Python"":22.49624148225974,""Ruby"":25.944242548187717,""Shell"":6.125723934988766,""Swift"":2.4791165101601598}"
francisco-orejarena,"Hayward, California","{""HTML"":36.95338443143617,""Python"":57.920874465428554,""TeX"":5.12574110313527}"
jessygrizzle,"3228 Ford Robotics Bldg, 2505 Hayward St., Ann Arbor, Michigan 48109","{""HTML"":33.33333333333333,""MATLAB"":66.66666666666666}"
reddesignsguy,"Hayward, CA","{""C"":4.0556499194394915,""C#"":52.04750729947347,""C++"":3.759953704577348,""Dart"":1.4558743300552017,""Java"":4.64159206863963,""JavaScript"":5.171746092251098,""Jupyter Notebook"":2.015825995461049,""Lua"":4.367622990165605,""Python"":4.764157182693799,""ShaderLab"":5.241147588198727,""TypeScript"":12.478922829044587}"
pannaladamodharreddy,"Hayward, California","{""Java"":18.181818181818183,""Jupyter Notebook"":27.272727272727277,""Python"":54.545454545454554}"
hungle2396,"Hayward, CA","{""C"":5.2562417871222085,""HTML"":6.132282084975909,""JavaScript"":27.595269382391592,""Ruby"":4.599211563731933,""TypeScript"":56.41699518177836}"
bhindabal,"hayward, ca","{""CSS"":35.04434297693456,""HTML"":19.302278502697494,""JavaScript"":45.65337852036795}"
hstevemcdonald,"Hayward, CA","{""Dart"":4.966541616042373,""HTML"":0.9270877683279097,""JavaScript"":81.59068574320295,""TypeScript"":12.51568487242678}"
behlendorf,"Livermore, CA","{""C"":38.2412246122503,""Go"":26.058059747373235,""HTML"":8.873825751808186,""PowerShell"":3.286602130299327,""Python"":2.4649515977244953,""Shell"":21.075336160544435}"
kolinkrewinkel,"Livermore, California","{""C++"":3.3104180214826506,""CSS"":13.241672085930603,""HTML"":31.78001300623345,""Java"":14.79951586074597,""Lua"":1.261111627231486,""Objective-C"":21.84470337945832,""Python"":3.7833348816944583,""Ruby"":9.979231137223064}"
tgamblin,"Livermore, California","{""C"":6.1097181184641185,""C++"":1.2390790051692748,""CMake"":0.9392554925963175,""CSS"":1.5672282047558932,""Dockerfile"":1.9941116612044896,""Emacs Lisp"":12.227602078399462,""HTML"":2.494617861883791,""JavaScript"":2.6626801057556073,""Jupyter Notebook"":0.48006391843811785,""PHP"":0.38576564874491615,""Perl"":3.086125189959329,""Python"":55.51371829129113,""Roff"":0.5684967455188238,""Shell"":1.721567862046108,""TeX"":9.009969815772664}"
bendudson,"Livermore, California","{""Assembly"":0.8001065307301963,""C"":1.3627249949566347,""C++"":31.29465205197909,""CMake"":0.9819489240779683,""Common Lisp"":7.7756416237769,""D"":0.43205752659430613,""HTML"":1.4401917553143537,""Haskell"":0.4235858103865746,""IDL"":0.48006391843811785,""Julia"":0.9392554925963175,""Jupyter Notebook"":11.418663202849519,""Mathematica"":2.1602876329715306,""Perl"":0.4076014401833077,""Prolog"":0.3927795696311873,""Python"":31.827988112228894,""Rust"":7.421576386148108,""Shell"":0.44087502713704696}"
iccir,"Livermore, CA","{""C"":1.0961403763915303,""C++"":4.79708745367046,""JavaScript"":9.249989354823047,""Objective-C"":75.48420262851425,""Perl"":2.1922807527830606,""Python"":0.893151417800506,""Ruby"":1.004795345025569,""TypeScript"":5.282352670991564}"
rileyjmurray,"Livermore, CA","{""C"":1.2478922829044587,""C++"":39.369867078105756,""Julia"":3.2757172426242045,""Jupyter Notebook"":14.644382967025853,""MATLAB"":3.978334854085628,""Objective-C"":1.1911699064088015,""Python"":36.29263566884529}"
jdidion,"Livermore, CA","{""C"":1.5305827899393099,""C++"":1.7906093347679686,""Common Workflow Language"":1.6581313557675854,""HTML"":0.623584328054221,""Java"":1.5461080788493766,""JavaScript"":1.55155370937264,""Jupyter Notebook"":0.26530101692281366,""PostScript"":0.6418572990068072,""Python"":31.799998045596094,""R"":3.4093861427422794,""Ruby"":0.4891862642355048,""Rust"":49.6927951221176,""SCSS"":1.2435985168256891,""Scala"":0.9475036318671917,""Shell"":1.3915728638953995,""WDL"":1.4182315000395094}"
IanLee1521,"Livermore, CA","{""C"":1.0773430017161956,""C++"":1.9327707406341685,""CSS"":2.847680460782746,""CoffeeScript"":0.6561308456850337,""Go"":3.49265894505493,""HTML"":25.556271320840583,""Handlebars"":9.138563408168908,""Java"":0.6107644717239036,""JavaScript"":7.180749012221471,""Jinja"":4.569281704084454,""Jupyter Notebook"":0.22564354094244216,""Python"":27.696316945464332,""Ruby"":3.1786367591723077,""SCSS"":1.405932832025986,""Shell"":6.831215880991705,""TypeScript"":3.600040130490782}"
bocklund,"Livermore, CA","{""C++"":2.382339812817603,""Julia"":2.9382191024750437,""Jupyter Notebook"":36.15087948407677,""Nim"":5.241147588198727,""Python"":41.13881561121494,""Shell"":3.7253254916118395,""TeX"":8.423272909605096}"
dhollman,"Livermore, CA","{""C++"":41.52858822770437,""CSS"":1.6894566431282527,""HTML"":20.176552557564683,""JavaScript"":4.459141624741539,""Makefile"":1.075108772899797,""Python"":21.184866852638056,""Ruby"":4.564496895469314,""Shell"":2.956549125474442,""TeX"":2.3652393003795535}"
garlick,"Livermore, CA","{""Assembly"":0.5183181059060394,""C"":78.91380740418367,""C++"":1.8502855806505463,""CSS"":0.5309600109281379,""Eagle"":0.5883610931906395,""Perl"":2.3690186369940744,""Python"":12.274835964482513,""Shell"":2.954413203664425}"
cjekel,"Livermore, CA","{""C"":3.9405307229074835,""C++"":9.743812812660527,""CSS"":8.615170314820809,""HTML"":0.3943244904465102,""Jupyter Notebook"":16.203747395135736,""Makefile"":4.7025613559149795,""Python"":52.247616023712226,""Shell"":4.152236884401752}"
tonyhutter,"Livermore, CA USA","{""C"":65.23036741216265,""C++"":1.2478922829044587,""HTML"":13.102868970496818,""JavaScript"":3.743676848713376,""Python"":7.430392489872166,""Shell"":9.244801995850532}"
dibaunaumh,"Livermore, CA","{""CSS"":5.559045930488034,""Erlang"":1.544179425135565,""HTML"":17.86836191942582,""JavaScript"":38.12973629119609,""Python"":9.103446781314311,""Ruby"":27.795229652440167}"
edwardcallahan,"Livermore, CA","{""Go"":22.828153615530162,""HCL"":7.746653536617703,""HTML"":3.1961604246815636,""Java"":1.6323305666444448,""JavaScript"":5.617050517006242,""Python"":5.4260255858657045,""Scala"":48.38316277276425,""Shell"":4.114101134987512,""TeX"":1.0563618459024142}"
floren,"Livermore, CA","{""C"":8.66820856135794,""C++"":1.4690617233096814,""CSS"":0.881437033985809,""Common Lisp"":26.075845588746848,""Go"":50.52113318095098,""HTML"":1.820895833514101,""JavaScript"":3.147989407092174,""Limbo"":0.4790418662966352,""Perl"":0.48968724110322714,""Roff"":0.5124633918522145,""Ruby"":3.6726543082742036,""Starlark"":1.101796292482261,""TeX"":1.159785571033959}"
npe9,Livermore California,"{""Assembly"":0.35596790124798805,""Bluespec"":1.4274701937453276,""C"":52.56529107764444,""C++"":8.14180605380839,""Chapel"":0.33363711318458417,""Coq"":1.4776071281507324,""Emacs Lisp"":2.2133998061250666,""Fortran"":0.4189861421387801,""Go"":1.3628223130395478,""Groff"":0.3928612400652989,""HTML"":0.5964725377639187,""Haskell"":1.2010936074645029,""Java"":3.6031268755071384,""JavaScript"":1.941302458576348,""Makefile"":0.5956242889475609,""OCaml"":0.6929386196910594,""OpenEdge ABL"":0.4869298408639877,""Perl"":0.15268139077938597,""Prolog"":15.013670093306288,""Python"":0.8518708075757433,""Roff"":0.9482317953667129,""Ruby"":1.9835002514701043,""Shell"":1.9674591907180694,""Standard ML"":0.37534175233265715,""TeX"":0.6005468037322514,""Vim Script"":0.29936071675407067}"
jasonsperske,"Livermore, CA","{""ActionScript"":0.3153899107325221,""Astro"":1.4868381505961754,""C"":3.189355985488318,""C#"":2.6983359029338,""C++"":11.969047112299211,""CSS"":2.2640490020441764,""HTML"":4.142053204380077,""Java"":5.03297167826902,""JavaScript"":41.12024902001789,""Python"":9.139336900069551,""SCSS"":0.7709531151239428,""Swift"":1.7346445090288716,""TypeScript"":14.741435090764657,""VBA"":0.5947352602384702,""Vue"":0.8006051580133254}"
dun,"Livermore, CA","{""C"":72.00000000000001,""CSS"":12.000000000000002,""Shell"":16}"
trws,Livermore CA,"{""C"":11.417187583033051,""C++"":46.76139009953539,""CSS"":0.6320388101849801,""Dockerfile"":1.0342453257572402,""Go"":0.5987736096489285,""Lua"":0.8751306602561263,""Makefile"":0.8126213273806887,""Nix"":2.822789874059234,""Python"":14.908737900641231,""Ruby"":0.9101358866663714,""Shell"":4.827012680575522,""TeX"":3.6059466107606886,""Vim Script"":10.793989631500562}"
thecountoftuscany,"Livermore, CA","{""Python"":79.59183673469389,""TeX"":20.408163265306126}"
adwantgoutam,"Livermore, California","{""HTML"":13.544110650938965,""Java"":43.3138627953747,""JavaScript"":11.212535820809864,""Python"":29.97520933494006,""Shell"":1.9542813979364089}"
nedbass,"Livermore, CA","{""C"":79.88833633600828,""Perl"":7.688611654702905,""Shell"":12.423052009288805}"
tristanvdb,"Livermore, CA","{""Assembly"":2.384284876716555,""C"":5.722283704119733,""C++"":20.974056803201783,""JavaScript"":2.200878347738359,""Python"":58.89183645489891,""Shell"":9.826659813324659}"
dinatale2,"Livermore, CA","{""C"":27.218992621079575,""C#"":13.71205076411538,""HTML"":26.483344171861205,""JavaScript"":2.622746645039395,""Python"":11.424524877601598,""Shell"":5.296668834372242,""TeX"":13.241672085930603}"
chunhualiao,"Livermore, CA","{""Ada"":2.843036236333344,""C"":5.1798743676285754,""C++"":12.93034335459174,""CMake"":0.7314895316399334,""CSS"":0.510341533702279,""Fortran"":0.47705839019995644,""Go"":3.134955135599714,""HTML"":2.804043204619744,""Java"":0.8777874379679199,""JavaScript"":0.43028795978819606,""Jupyter Notebook"":10.972342974598998,""LLVM"":0.6857714359124374,""Makefile"":2.7430857436497496,""Python"":31.615018467865525,""Roff"":0.5774917355052104,""Shell"":1.5423865411987152,""TeX"":21.944685949197996}"
markcmiller86,"Livermore, CA.","{""Assembly"":0.8013779520639005,""C"":13.526511469984182,""C++"":22.34931361286789,""CMake"":23.239960609853114,""HTML"":19.856407786185635,""JavaScript"":2.3774895764555612,""Python"":15.04587356815569,""Ruby"":1.8347337323568247,""Shell"":0.9683316920772129}"
TeslaDethray,"Livermore, CA","{""HTML"":10.473024029016171,""Java"":2.685390776670813,""JavaScript"":21.727252647609305,""PHP"":65.11433254670371}"
AmarSaini,Livermore,"{""C"":3.01261965398244,""C++"":7.368552822874358,""CSS"":2.434440124430255,""Java"":3.901815688153253,""Jupyter Notebook"":41.762240705999965,""Python"":41.52033100455973}"
doutriaux1,"Livermore,CA","{""C"":5.0205906016208,""C++"":0.8038362760204554,""CSS"":3.014386035076708,""Fortran"":0.7779060735681826,""Java"":0.7307602509276868,""JavaScript"":8.038362760204553,""Jupyter Notebook"":5.689490525079846,""Python"":67.62075166182618,""Shell"":1.758391853794746,""TypeScript"":1.7225063057581185,""Vim Script"":4.823017656122733}"
